Model,Task,Instruction,Item,Condition,Prompt,Response,Short_Model,Parsed_Ideas,Originality_Score,Rarity_Score,Parsed_Words
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Book,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Book
Condition: Be conventional.","1. Doorstop
2. Press for drying flowers
3. Shelf riser
4. Leveling shim for furniture
5. Secret storage compartment
6. Paperweight
7. Decorative display piece
8. Pillow support
9. Handrest for writing
10. Coaster for a lamp",gemma-4-31b-it,Coaster for a lamp,0.8385769724845886,0.9944444444444445,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Garden weeder,0.759765088558197,0.985,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Hair styling pick,0.8399070501327515,0.995,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Pottery sculpting tool,0.7795146703720093,0.99,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Pasta portion measurer,0.8417927026748657,0.985,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Fabric fraying tool,0.9592607617378235,0.99,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Temporary phone stand,0.8521035313606262,0.985,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Paint drip scraper,0.8607420921325684,0.985,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Seed planter,0.8242605328559875,0.995,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Cake pop holder,0.8684269189834595,0.995,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Tape dispenser cutter,0.861104428768158,0.995,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Garden rake for seedlings,0.8404033184051514,0.995,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Hair styling tool for teasing,0.9205414056777954,0.995,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Pasta portion measurer,0.8417927026748657,0.985,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Pottery sculpting tool,0.7795146703720093,0.99,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Temporary shoe heel repair,0.9465775489807129,0.995,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Improvised whisk for small bowls,0.8801754117012024,0.995,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Solder holder for electronics,0.9839009046554565,0.99,
