Model,Task,Instruction,Item,Condition,Prompt,Response,Short_Model,Parsed_Ideas,Originality_Score,DB_Rarity_Score,Novelty_Score
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Garden weeder,0.7597651,0.0,4.199705077879927
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Hair styling pick,0.83990705,0.0,4.605170185988092
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Pottery sculpting tool,0.7795147,0.0,2.5902671654458267
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Pasta portion measurer,0.8417927,0.0,4.199705077879927
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Fabric fraying tool,0.95926076,0.0,4.605170185988092
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Temporary phone stand,0.85210353,0.0,3.6888794541139363
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Paint drip scraper,0.8607421,0.0,3.506557897319982
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Seed planter,0.82426053,0.0,5.298317366548036
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Cake pop holder,0.8684269,0.0,5.298317366548036
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Standard,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork","1. Garden weeder
2. Hair styling pick
3. Pottery sculpting tool
4. Pasta portion measurer
5. Fabric fraying tool
6. Temporary phone stand
7. Paint drip scraper
8. Seed planter
9. Cake pop holder
10. Tape dispenser cutter",gemma-4-31b-it,Tape dispenser cutter,0.8611044,0.0,5.298317366548036
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Garden rake for seedlings,0.8404033,0.0,5.298317366548036
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Hair styling tool for teasing,0.9205414,0.0,5.298317366548036
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Pasta portion measurer,0.8417927,0.0,4.199705077879927
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Pottery sculpting tool,0.7795147,0.0,2.5902671654458267
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Temporary shoe heel repair,0.94657755,0.0,5.298317366548036
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Improvised whisk for small bowls,0.8801754,0.0,5.298317366548036
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Fork,Creative,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Fork
Condition: Be creative.","1. Garden rake for seedlings
2. Hair styling tool for teasing
3. Pasta portion measurer
4. Pottery sculpting tool
5. Temporary shoe heel repair
6. Improvised whisk for small bowls
7. Solder holder for electronics
8. Texture stamp for clay
9. Bubble blower
10. Small-scale fence for fairy gardens",gemma-4-31b-it,Solder holder for electronics,0.9839009,0.0,4.605170185988092
